,istab,U,zi,stab,imet,Q_mg,zplume,dur,sig_x0,sig_y0,sig_z0,title,isrc,x,y,z,iloc,icurve,t,iseries
241,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,390.0,1
242,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,400.0,1
243,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,410.0,1
244,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,420.0,1
245,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,430.0,1
246,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,440.0,1
247,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,450.0,1
248,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,460.0,1
249,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,470.0,1
250,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,480.0,1
251,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,490.0,1
252,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,500.0,1
253,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,510.0,1
254,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,520.0,1
255,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,530.0,1
256,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,540.0,1
257,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,550.0,1
258,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,560.0,1
259,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,570.0,1
260,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,580.0,1
261,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,590.0,1
262,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,600.0,1
263,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,610.0,1
264,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,620.0,1
265,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,630.0,1
266,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,640.0,1
267,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,650.0,1
268,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,660.0,1
269,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,670.0,1
270,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,680.0,1
271,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,690.0,1
272,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,700.0,1
273,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,710.0,1
274,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,720.0,1
275,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,730.0,1
276,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,740.0,1
277,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,750.0,1
278,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,760.0,1
279,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,770.0,1
280,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,780.0,1
281,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,790.0,1
282,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,800.0,1
283,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,810.0,1
284,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,820.0,1
285,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,830.0,1
286,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,840.0,1
287,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,850.0,1
288,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,860.0,1
289,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,870.0,1
290,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,880.0,1
291,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,890.0,1
292,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,900.0,1
293,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,910.0,1
294,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,920.0,1
295,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,930.0,1
296,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,940.0,1
297,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,950.0,1
298,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,960.0,1
299,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,970.0,1
300,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,980.0,1
301,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,990.0,1
302,3,3,100000,D,0,1000000.0,0,200,0,0,0,sample,0,1400,0,0,2,2,1000.0,1
0,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,0.0,2
1,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,10.0,2
2,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,20.0,2
3,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,30.0,2
4,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,40.0,2
5,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,50.0,2
6,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,60.0,2
7,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,70.0,2
8,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,80.0,2
9,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,90.0,2
10,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,100.0,2
11,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,110.0,2
12,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,120.0,2
13,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,130.0,2
14,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,140.0,2
15,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,150.0,2
16,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,160.0,2
17,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,170.0,2
18,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,180.0,2
19,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,190.0,2
20,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,200.0,2
21,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,210.0,2
22,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,220.0,2
23,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,230.0,2
24,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,240.0,2
25,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,250.0,2
26,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,260.0,2
27,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,270.0,2
28,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,280.0,2
29,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,290.0,2
30,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,300.0,2
31,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,310.0,2
32,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,320.0,2
33,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,330.0,2
34,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,340.0,2
35,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,350.0,2
36,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,360.0,2
37,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,370.0,2
38,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,380.0,2
39,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,390.0,2
40,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,400.0,2
41,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,410.0,2
42,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,420.0,2
43,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,430.0,2
44,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,440.0,2
45,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,450.0,2
46,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,460.0,2
47,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,470.0,2
48,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,480.0,2
49,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,490.0,2
50,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,500.0,2
51,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,510.0,2
52,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,520.0,2
53,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,530.0,2
54,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,540.0,2
55,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,550.0,2
56,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,560.0,2
57,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,570.0,2
58,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,580.0,2
59,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,590.0,2
60,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,600.0,2
61,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,610.0,2
62,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,620.0,2
63,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,630.0,2
64,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,640.0,2
65,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,650.0,2
66,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,660.0,2
67,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,670.0,2
68,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,680.0,2
69,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,690.0,2
70,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,700.0,2
71,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,710.0,2
72,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,720.0,2
73,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,730.0,2
74,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,740.0,2
75,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,750.0,2
76,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,760.0,2
77,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,770.0,2
78,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,780.0,2
79,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,790.0,2
80,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,800.0,2
81,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,810.0,2
82,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,820.0,2
83,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,830.0,2
84,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,840.0,2
85,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,850.0,2
86,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,860.0,2
87,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,870.0,2
88,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,880.0,2
89,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,890.0,2
90,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,900.0,2
91,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,910.0,2
92,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,920.0,2
93,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,930.0,2
94,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,940.0,2
95,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,950.0,2
96,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,960.0,2
97,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,970.0,2
98,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,980.0,2
99,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,990.0,2
100,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1000,0,0,0,0,1000.0,2
101,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,0.0,2
102,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,10.0,2
103,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,20.0,2
104,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,30.0,2
105,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,40.0,2
106,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,50.0,2
107,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,60.0,2
108,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,70.0,2
109,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,80.0,2
110,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,90.0,2
111,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,100.0,2
112,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,110.0,2
113,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,120.0,2
114,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,130.0,2
115,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,140.0,2
116,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,150.0,2
117,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,160.0,2
118,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,170.0,2
119,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,180.0,2
120,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,190.0,2
121,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,200.0,2
122,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,210.0,2
123,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,220.0,2
124,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,230.0,2
125,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,240.0,2
126,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,250.0,2
127,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,260.0,2
128,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,270.0,2
129,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,280.0,2
130,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,290.0,2
131,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,300.0,2
132,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,310.0,2
133,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,320.0,2
134,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,330.0,2
135,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,340.0,2
136,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,350.0,2
137,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,360.0,2
138,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,370.0,2
139,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,380.0,2
140,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,390.0,2
141,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,400.0,2
142,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,410.0,2
143,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,420.0,2
144,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,430.0,2
145,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,440.0,2
146,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,450.0,2
147,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,460.0,2
148,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,470.0,2
149,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,480.0,2
150,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,490.0,2
151,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,500.0,2
152,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,510.0,2
153,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,520.0,2
154,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,530.0,2
155,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,540.0,2
156,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,550.0,2
157,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,560.0,2
158,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,570.0,2
159,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,580.0,2
160,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,590.0,2
161,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,600.0,2
162,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,610.0,2
163,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,620.0,2
164,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,630.0,2
165,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,640.0,2
166,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,650.0,2
167,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,660.0,2
168,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,670.0,2
169,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,680.0,2
170,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,690.0,2
171,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,700.0,2
172,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,710.0,2
173,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,720.0,2
174,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,730.0,2
175,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,740.0,2
176,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,750.0,2
177,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,760.0,2
178,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,770.0,2
179,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,780.0,2
180,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,790.0,2
181,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,800.0,2
182,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,810.0,2
183,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,820.0,2
184,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,830.0,2
185,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,840.0,2
186,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,850.0,2
187,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,860.0,2
188,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,870.0,2
189,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,880.0,2
190,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,890.0,2
191,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,900.0,2
192,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,910.0,2
193,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,920.0,2
194,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,930.0,2
195,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,940.0,2
196,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,950.0,2
197,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,960.0,2
198,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,970.0,2
199,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,980.0,2
200,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,990.0,2
201,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1200,0,0,1,1,1000.0,2
202,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,0.0,2
203,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,10.0,2
204,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,20.0,2
205,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,30.0,2
206,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,40.0,2
207,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,50.0,2
208,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,60.0,2
209,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,70.0,2
210,3,3,100000,D,0,1000000.0,0,400,0,0,0,sample,0,1400,0,0,2,2,80.0,2
